Date,AQI,city_ascii,state_id,state_name
2005-06-25,205,Hartford,CT,Connecticut
2005-06-26,201,Hartford,CT,Connecticut
2005-06-24,208,Holland,MI,Michigan
2005-06-28,202,Holland,MI,Michigan
2005-05-27,212,Houston,TX,Texas
2005-06-02,219,Houston,TX,Texas
2005-08-21,214,Houston,TX,Texas
2005-08-22,202,Houston,TX,Texas
2005-08-30,214,Houston,TX,Texas
2005-09-05,204,Houston,TX,Texas
2005-10-09,202,Houston,TX,Texas
2005-05-23,210,Kansas City,MO,Missouri
2005-05-22,226,Los Angeles,CA,California
2005-07-01,203,Los Angeles,CA,California
2005-07-10,202,Los Angeles,CA,California
2005-07-16,238,Los Angeles,CA,California
2005-07-17,238,Los Angeles,CA,California
2005-07-18,223,Los Angeles,CA,California
2005-08-04,202,Los Angeles,CA,California
2005-08-05,204,Los Angeles,CA,California
2005-08-06,214,Los Angeles,CA,California
2005-08-07,205,Los Angeles,CA,California
2005-08-28,213,Los Angeles,CA,California
2005-08-29,203,Los Angeles,CA,California
2005-06-27,202,Manitowoc,WI,Wisconsin
2005-08-02,205,Manitowoc,WI,Wisconsin
2005-06-23,202,Memphis,TN,Tennessee
2005-06-27,202,Milwaukee,WI,Wisconsin
2005-08-02,205,Milwaukee,WI,Wisconsin
2005-06-24,208,Muskegon,MI,Michigan
2005-08-13,203,New Haven,CT,Connecticut
2005-06-26,201,New York,NY,New York
2005-07-26,203,New York,NY,New York
2005-08-12,217,New York,NY,New York
2005-07-13,203,Ogden,UT,Utah
2005-08-12,206,Philadelphia,PA,Pennsylvania
2005-06-24,204,Pittsburgh,PA,Pennsylvania
2005-07-14,207,Provo,UT,Utah
2005-05-14,201,Riverside,CA,California
2005-05-15,221,Riverside,CA,California
2005-05-21,206,Riverside,CA,California
2005-05-22,242,Riverside,CA,California
2005-05-23,204,Riverside,CA,California
2005-05-25,204,Riverside,CA,California
2005-06-13,201,Riverside,CA,California
2005-06-14,202,Riverside,CA,California
2005-06-29,210,Riverside,CA,California
2005-06-30,206,Riverside,CA,California
2005-07-01,208,Riverside,CA,California
2005-07-11,204,Riverside,CA,California
2005-07-12,227,Riverside,CA,California
2005-07-13,204,Riverside,CA,California
2005-07-15,239,Riverside,CA,California
2005-07-16,234,Riverside,CA,California
2005-07-17,228,Riverside,CA,California
2005-07-18,228,Riverside,CA,California
2005-07-19,204,Riverside,CA,California
2005-07-21,204,Riverside,CA,California
2005-07-22,215,Riverside,CA,California
2005-07-25,207,Riverside,CA,California
2005-07-26,215,Riverside,CA,California
2005-07-27,214,Riverside,CA,California
2005-08-06,205,Riverside,CA,California
2005-08-07,209,Riverside,CA,California
2005-08-09,203,Riverside,CA,California
2005-08-21,201,Riverside,CA,California
2005-08-27,226,Riverside,CA,California
2005-08-28,217,Riverside,CA,California
2005-07-13,204,Sacramento,CA,California
2005-07-14,213,Sacramento,CA,California
2005-07-15,205,Sacramento,CA,California
2005-07-17,201,Sacramento,CA,California
2005-07-26,202,Sacramento,CA,California
2005-08-23,203,Sacramento,CA,California
2005-07-12,206,Salisbury,MD,Maryland
2005-06-27,205,Sheboygan,WI,Wisconsin
2005-08-02,204,Sheboygan,WI,Wisconsin
2005-06-30,204,St. George,UT,Utah
2005-06-22,203,St. Louis,MO,Missouri
2005-06-28,205,St. Louis,MO,Missouri
2005-06-27,203,Toledo,OH,Ohio
2005-07-18,206,Truckee,CA,California
2005-07-26,216,Truckee,CA,California
2005-07-22,204,Vineland,NJ,New Jersey
2005-08-11,201,Vineyard Haven,MA,Massachusetts
2005-07-16,204,Visalia,CA,California
2005-07-18,203,Visalia,CA,California
2005-07-19,207,Visalia,CA,California
2005-07-27,202,Visalia,CA,California
2004-07-21,207,Atlanta,GA,Georgia
2004-06-15,202,Bakersfield,CA,California
2004-06-22,206,Bakersfield,CA,California
2004-07-24,201,Bakersfield,CA,California
2004-07-30,201,Bakersfield,CA,California
2004-08-04,201,Bakersfield,CA,California
2004-08-08,204,Bakersfield,CA,California
2004-08-09,212,Bakersfield,CA,California
2004-08-10,203,Bakersfield,CA,California
2004-08-11,222,Bakersfield,CA,California
2004-08-13,212,Bakersfield,CA,California
2004-08-30,201,Bakersfield,CA,California
2004-08-31,206,Bakersfield,CA,California
2004-09-08,207,Bakersfield,CA,California
2004-10-03,202,Bakersfield,CA,California
2004-07-02,202,Baltimore,MD,Maryland
2004-09-29,205,Baton Rouge,LA,Louisiana
2004-09-29,203,Beaumont,TX,Texas
2004-04-06,202,Billings,MT,Montana
2004-01-21,300,Bishop,CA,California
2004-03-26,201,Bishop,CA,California
2004-11-20,214,Bishop,CA,California
2004-06-09,205,Bridgeport,CT,Connecticut
2004-06-03,202,Charlotte,NC,North Carolina
2004-08-02,203,Dallas,TX,Texas
2004-08-10,203,Dallas,TX,Texas
2004-09-10,203,Dallas,TX,Texas
2004-02-19,261,El Paso,TX,Texas
2004-04-01,218,El Paso,TX,Texas
2004-07-20,206,Fairbanks,AK,Alaska
2004-08-19,233,Fairbanks,AK,Alaska
2004-08-22,263,Fairbanks,AK,Alaska
2004-07-20,202,Holland,MI,Michigan
2004-07-13,214,Houston,TX,Texas
2004-07-20,205,Houston,TX,Texas
2004-07-27,208,Houston,TX,Texas
2004-08-03,207,Houston,TX,Texas
2004-08-08,202,Houston,TX,Texas
2004-09-06,204,Houston,TX,Texas
2004-09-09,212,Houston,TX,Texas
2004-09-17,206,Houston,TX,Texas
2004-09-29,212,Houston,TX,Texas
2004-09-30,221,Houston,TX,Texas
2004-11-09,277,Jacksonville,FL,Florida
2004-04-17,253,Las Cruces,NM,New Mexico
2004-06-03,267,Las Cruces,NM,New Mexico
2004-06-04,208,Los Angeles,CA,California
2004-06-05,229,Los Angeles,CA,California
2004-08-08,208,Los Angeles,CA,California
2004-08-31,203,Los Angeles,CA,California
2004-08-11,204,Merced,CA,California
2004-11-17,238,Mobile,AL,Alabama
2004-06-09,206,New Haven,CT,Connecticut
2004-06-08,201,New York,NY,New York
2004-06-09,205,Providence,RI,Rhode Island
2004-06-02,228,Riverside,CA,California
2004-06-03,203,Riverside,CA,California
2004-06-04,215,Riverside,CA,California
2004-06-05,242,Riverside,CA,California
2004-06-06,221,Riverside,CA,California
2004-06-12,203,Riverside,CA,California
2004-06-13,213,Riverside,CA,California
2004-06-14,202,Riverside,CA,California
2004-06-25,203,Riverside,CA,California
2004-06-26,218,Riverside,CA,California
2004-07-04,205,Riverside,CA,California
2004-07-05,212,Riverside,CA,California
2004-07-11,217,Riverside,CA,California
2004-07-24,212,Riverside,CA,California
2004-07-25,210,Riverside,CA,California
2004-07-29,202,Riverside,CA,California
2004-08-04,206,Riverside,CA,California
2004-08-05,201,Riverside,CA,California
2004-08-07,219,Riverside,CA,California
2004-08-08,217,Riverside,CA,California
2004-08-12,212,Riverside,CA,California
2004-08-13,209,Riverside,CA,California
2004-08-28,210,Riverside,CA,California
2004-08-29,206,Riverside,CA,California
2004-08-30,201,Riverside,CA,California
2004-09-01,208,Riverside,CA,California
2004-09-26,202,Riverside,CA,California
2004-08-12,206,Truckee,CA,California
2004-07-02,219,Washington,DC,District of Columbia
2004-07-03,204,Washington,DC,District of Columbia
2004-09-13,208,Weirton,WV,West Virginia
2003-06-25,206,Adrian,MI,Michigan
2003-06-23,213,Akron,OH,Ohio
2003-06-24,219,Akron,OH,Ohio
2003-06-25,202,Allentown,PA,Pennsylvania
2003-06-26,203,Allentown,PA,Pennsylvania
2003-06-25,201,Ann Arbor,MI,Michigan
2003-06-23,203,Ashtabula,OH,Ohio
2003-06-25,204,Ashtabula,OH,Ohio
2003-06-24,203,Atlanta,GA,Georgia
2003-06-25,203,Atlanta,GA,Georgia
2003-06-25,205,Atlantic City,NJ,New Jersey
2003-06-26,203,Atlantic City,NJ,New Jersey
2003-05-21,210,Bakersfield,CA,California
2003-05-22,205,Bakersfield,CA,California
2003-05-28,223,Bakersfield,CA,California
2003-06-03,206,Bakersfield,CA,California
2003-06-05,207,Bakersfield,CA,California
2003-07-10,202,Bakersfield,CA,California
2003-07-15,212,Bakersfield,CA,California
2003-07-17,207,Bakersfield,CA,California
2003-07-22,205,Bakersfield,CA,California
2003-08-13,202,Bakersfield,CA,California
2003-08-14,202,Bakersfield,CA,California
2003-08-18,214,Bakersfield,CA,California
2003-08-19,203,Bakersfield,CA,California
2003-08-30,216,Bakersfield,CA,California
2003-08-31,210,Bakersfield,CA,California
2003-09-01,202,Bakersfield,CA,California
2003-09-02,204,Bakersfield,CA,California
2003-09-03,202,Bakersfield,CA,California
2003-09-05,204,Bakersfield,CA,California
2003-09-12,201,Bakersfield,CA,California
2003-09-13,207,Bakersfield,CA,California
2003-09-14,201,Bakersfield,CA,California
2003-09-19,210,Bakersfield,CA,California
2003-09-20,215,Bakersfield,CA,California
2003-09-21,207,Bakersfield,CA,California
2003-09-22,215,Bakersfield,CA,California
2003-09-23,203,Bakersfield,CA,California
2003-09-24,213,Bakersfield,CA,California
2003-09-26,201,Bakersfield,CA,California
2003-09-27,207,Bakersfield,CA,California
2003-09-28,204,Bakersfield,CA,California
2003-06-25,218,Baltimore,MD,Maryland
2003-06-26,226,Baltimore,MD,Maryland
2003-06-27,205,Bangor,ME,Maine
2003-07-18,215,Baton Rouge,LA,Louisiana
2003-08-18,207,Baton Rouge,LA,Louisiana
2003-10-04,202,Baton Rouge,LA,Louisiana
2003-10-05,208,Baton Rouge,LA,Louisiana
2003-05-29,209,Beaumont,TX,Texas
2003-04-01,208,Bishop,CA,California
2003-06-27,204,Boston,MA,Massachusetts
2003-06-25,221,Bridgeport,CT,Connecticut
2003-06-26,220,Bridgeport,CT,Connecticut
2003-07-04,203,Bridgeport,CT,Connecticut
2003-06-24,205,Buffalo,NY,New York
2003-06-25,201,Buffalo,NY,New York
2003-06-24,203,Cambridge,MD,Maryland
2003-06-25,218,Cambridge,MD,Maryland
2003-06-26,227,Cambridge,MD,Maryland
2003-06-23,209,Canton,OH,Ohio
2003-06-24,212,Canton,OH,Ohio
2003-06-25,212,Charlotte,NC,North Carolina
2003-06-26,204,Charlotte,NC,North Carolina
2003-06-24,217,Cincinnati,OH,Ohio
2003-06-25,202,Cincinnati,OH,Ohio
2003-06-23,216,Cleveland,OH,Ohio
2003-06-25,207,Cleveland,OH,Ohio
2003-06-24,225,Columbus,OH,Ohio
2003-06-25,206,Columbus,OH,Ohio
2003-05-31,226,Dallas,TX,Texas
2003-08-07,215,Dallas,TX,Texas
2003-06-24,217,Dayton,OH,Ohio
2003-06-25,214,Dayton,OH,Ohio
2003-07-11,215,Denver,CO,Colorado
2003-07-12,210,Denver,CO,Colorado
2003-06-24,205,Detroit,MI,Michigan
2003-06-25,219,Detroit,MI,Michigan
2003-07-03,210,Detroit,MI,Michigan
2003-12-15,228,El Paso,TX,Texas
2003-06-23,204,Erie,PA,Pennsylvania
2003-05-23,202,Fresno,CA,California
2003-05-28,212,Fresno,CA,California
2003-06-02,206,Fresno,CA,California
2003-06-03,204,Fresno,CA,California
2003-06-05,201,Fresno,CA,California
2003-06-27,207,Fresno,CA,California
2003-08-18,201,Fresno,CA,California
2003-09-01,206,Fresno,CA,California
2003-09-02,202,Fresno,CA,California
2003-09-03,201,Fresno,CA,California
2003-09-21,208,Fresno,CA,California
2003-09-22,207,Fresno,CA,California
2003-08-21,201,Grand Rapids,MI,Michigan
2003-06-25,206,Green Bay,WI,Wisconsin
2003-06-25,206,Greensboro,NC,North Carolina
2003-06-26,203,Harrisburg,PA,Pennsylvania
2003-07-04,206,Hartford,CT,Connecticut
2003-04-15,245,Hobbs,NM,New Mexico
2003-06-25,201,Holland,MI,Michigan
2003-03-23,206,Houston,TX,Texas
2003-04-26,220,Houston,TX,Texas
2003-05-18,210,Houston,TX,Texas
2003-05-19,217,Houston,TX,Texas
2003-05-23,206,Houston,TX,Texas
2003-05-24,213,Houston,TX,Texas
2003-05-29,222,Houston,TX,Texas
2003-06-09,213,Houston,TX,Texas
2003-08-08,203,Houston,TX,Texas
2003-08-22,225,Houston,TX,Texas
2003-08-23,226,Houston,TX,Texas
2003-08-24,238,Houston,TX,Texas
2003-09-08,222,Houston,TX,Texas
2003-09-13,203,Houston,TX,Texas
2003-09-25,201,Houston,TX,Texas
2003-10-23,216,Houston,TX,Texas
2003-06-24,201,Huntington,WV,West Virginia
2003-06-18,201,Indianapolis,IN,Indiana
2003-06-25,203,Indianapolis,IN,Indiana
2003-06-24,214,Jamestown,NY,New York
2003-06-25,202,Jamestown,NY,New York
2003-07-30,201,Kansas City,MO,Missouri
2003-06-25,204,Lancaster,PA,Pennsylvania
2003-06-26,217,Lancaster,PA,Pennsylvania
2003-04-15,257,Las Cruces,NM,New Mexico
2003-10-25,247,Las Cruces,NM,New Mexico
2003-05-28,205,Los Angeles,CA,California
2003-06-01,221,Los Angeles,CA,California
2003-06-15,213,Los Angeles,CA,California
2003-06-17,208,Los Angeles,CA,California
2003-06-27,206,Los Angeles,CA,California
2003-06-28,220,Los Angeles,CA,California
2003-06-29,205,Los Angeles,CA,California
2003-07-01,203,Los Angeles,CA,California
2003-07-04,209,Los Angeles,CA,California
2003-07-05,222,Los Angeles,CA,California
2003-07-06,203,Los Angeles,CA,California
2003-07-09,234,Los Angeles,CA,California
2003-07-10,237,Los Angeles,CA,California
2003-07-11,237,Los Angeles,CA,California
2003-07-12,202,Los Angeles,CA,California
2003-07-13,230,Los Angeles,CA,California
2003-07-14,249,Los Angeles,CA,California
2003-07-15,215,Los Angeles,CA,California
2003-07-17,229,Los Angeles,CA,California
2003-07-21,201,Los Angeles,CA,California
2003-08-17,221,Los Angeles,CA,California
2003-08-30,207,Los Angeles,CA,California
2003-08-31,232,Los Angeles,CA,California
2003-09-01,202,Los Angeles,CA,California
2003-09-13,206,Los Angeles,CA,California
2003-09-14,216,Los Angeles,CA,California
2003-09-20,215,Los Angeles,CA,California
2003-09-21,219,Los Angeles,CA,California
2003-09-27,215,Los Angeles,CA,California
2003-09-28,222,Los Angeles,CA,California
2003-06-24,208,Manitowoc,WI,Wisconsin
2003-06-24,205,Marietta,OH,Ohio
2003-06-25,222,Marietta,OH,Ohio
2003-06-23,203,Memphis,TN,Tennessee
2003-07-17,202,Merced,CA,California
2003-07-21,205,Merced,CA,California
2003-08-30,202,Merced,CA,California
2003-09-23,203,Merced,CA,California
2003-06-24,207,Milwaukee,WI,Wisconsin
2003-08-22,264,Missoula,MT,Montana
2003-06-25,207,Mount Vernon,OH,Ohio
2003-06-24,201,Muskegon,MI,Michigan
2003-06-25,203,Muskegon,MI,Michigan
2003-06-24,218,New Castle,PA,Pennsylvania
2003-06-25,220,New Haven,CT,Connecticut
2003-06-26,210,New Haven,CT,Connecticut
2003-06-27,213,New Haven,CT,Connecticut
2003-06-24,206,New York,NY,New York
2003-06-25,226,New York,NY,New York
2003-06-26,223,New York,NY,New York
2003-06-27,207,New York,NY,New York
2003-06-26,208,Norwich,CT,Connecticut
2003-06-27,207,Norwich,CT,Connecticut
2003-08-15,209,Oxnard,CA,California
2003-02-02,208,Pahrump,NV,Nevada
2003-06-25,209,Parkersburg,WV,West Virginia
2003-06-25,210,Philadelphia,PA,Pennsylvania
2003-06-26,226,Philadelphia,PA,Pennsylvania
2003-06-23,201,Pittsburgh,PA,Pennsylvania
2003-06-24,218,Pittsburgh,PA,Pennsylvania
2003-06-25,208,Pittsburgh,PA,Pennsylvania
2003-06-27,213,Providence,RI,Rhode Island
2003-06-25,210,Raleigh,NC,North Carolina
2003-06-26,201,Reading,PA,Pennsylvania
2003-06-25,202,Richmond,VA,Virginia
2003-05-16,209,Riverside,CA,California
2003-05-21,203,Riverside,CA,California
2003-05-22,208,Riverside,CA,California
2003-05-26,202,Riverside,CA,California
2003-05-28,234,Riverside,CA,California
2003-05-30,208,Riverside,CA,California
2003-06-01,208,Riverside,CA,California
2003-06-08,201,Riverside,CA,California
2003-06-14,222,Riverside,CA,California
2003-06-15,225,Riverside,CA,California
2003-06-16,209,Riverside,CA,California
2003-06-17,220,Riverside,CA,California
2003-06-18,216,Riverside,CA,California
2003-06-27,208,Riverside,CA,California
2003-06-28,239,Riverside,CA,California
2003-06-29,238,Riverside,CA,California
2003-06-30,214,Riverside,CA,California
2003-07-03,208,Riverside,CA,California
2003-07-04,224,Riverside,CA,California
2003-07-05,241,Riverside,CA,California
2003-07-06,216,Riverside,CA,California
2003-07-07,216,Riverside,CA,California
2003-07-08,223,Riverside,CA,California
2003-07-09,243,Riverside,CA,California
2003-07-10,243,Riverside,CA,California
2003-07-11,243,Riverside,CA,California
2003-07-12,223,Riverside,CA,California
2003-07-13,245,Riverside,CA,California
2003-07-14,234,Riverside,CA,California
2003-07-15,216,Riverside,CA,California
2003-07-20,204,Riverside,CA,California
2003-07-21,201,Riverside,CA,California
2003-07-23,224,Riverside,CA,California
2003-07-24,215,Riverside,CA,California
2003-07-26,213,Riverside,CA,California
2003-07-27,215,Riverside,CA,California
2003-08-09,214,Riverside,CA,California
2003-08-10,218,Riverside,CA,California
2003-08-14,212,Riverside,CA,California
2003-08-17,251,Riverside,CA,California
2003-08-18,216,Riverside,CA,California
2003-08-30,209,Riverside,CA,California
2003-08-31,225,Riverside,CA,California
2003-09-01,220,Riverside,CA,California
2003-09-13,203,Riverside,CA,California
2003-09-14,222,Riverside,CA,California
2003-09-20,219,Riverside,CA,California
2003-09-21,221,Riverside,CA,California
2003-09-27,229,Riverside,CA,California
2003-09-28,207,Riverside,CA,California
2003-10-29,210,Riverside,CA,California
2003-08-22,202,Rockland,ME,Maine
2003-06-03,204,Sacramento,CA,California
2003-07-18,214,Sacramento,CA,California
2003-07-20,208,Sacramento,CA,California
2003-07-22,218,Sacramento,CA,California
2003-08-17,201,Sacramento,CA,California
2003-09-21,202,Sacramento,CA,California
2003-09-23,210,Sacramento,CA,California
2003-06-25,206,Salisbury,MD,Maryland
2003-06-26,218,Salisbury,MD,Maryland
2003-04-01,296,Salt Lake City,UT,Utah
2003-10-27,289,San Diego,CA,California
2003-06-24,208,Sheboygan,WI,Wisconsin
2003-06-24,216,Springfield,OH,Ohio
2003-06-25,203,Springfield,OH,Ohio
2003-07-17,203,St. Louis,MO,Missouri
2003-07-31,201,St. Louis,MO,Missouri
2003-08-26,212,St. Louis,MO,Missouri
2003-06-25,202,State College,PA,Pennsylvania
2003-06-26,201,State College,PA,Pennsylvania
2003-06-25,204,Syracuse,NY,New York
2003-06-26,201,Syracuse,NY,New York
2003-06-25,204,Trenton,NJ,New Jersey
2003-06-26,201,Trenton,NJ,New Jersey
2003-06-26,216,Vineland,NJ,New Jersey
2003-06-26,207,Virginia Beach,VA,Virginia
2003-06-05,203,Visalia,CA,California
2003-06-17,201,Visalia,CA,California
2003-06-27,202,Visalia,CA,California
2003-06-28,205,Visalia,CA,California
2003-07-09,206,Visalia,CA,California
2003-07-10,210,Visalia,CA,California
2003-07-12,201,Visalia,CA,California
2003-07-15,202,Visalia,CA,California
2003-07-16,204,Visalia,CA,California
2003-07-17,203,Visalia,CA,California
2003-07-24,205,Visalia,CA,California
2003-09-27,202,Visalia,CA,California
2003-06-24,201,Washington,DC,District of Columbia
2003-06-25,220,Washington,DC,District of Columbia
2003-06-26,221,Washington,DC,District of Columbia
2003-06-25,202,Watertown,NY,New York
2003-06-26,201,Watertown,NY,New York
2003-06-24,202,Weirton,WV,West Virginia
2003-06-24,206,Wheeling,WV,West Virginia
2003-06-26,202,York,PA,Pennsylvania
2003-06-24,212,Youngstown,OH,Ohio
2003-06-25,210,Youngstown,OH,Ohio
2002-07-08,202,Akron,OH,Ohio
2002-07-15,207,Akron,OH,Ohio
2002-08-12,204,Albany,NY,New York
2002-08-13,206,Albany,NY,New York
2002-08-14,208,Albany,NY,New York
2002-08-12,203,Allentown,PA,Pennsylvania
2002-08-14,203,Allentown,PA,Pennsylvania
2002-08-11,203,Altoona,PA,Pennsylvania
2002-06-21,203,Ashtabula,OH,Ohio
2002-06-23,202,Ashtabula,OH,Ohio
2002-08-01,201,Ashtabula,OH,Ohio
2002-06-13,219,Athens,GA,Georgia
2002-06-03,217,Atlanta,GA,Georgia
2002-06-10,202,Atlanta,GA,Georgia
2002-06-11,207,Atlanta,GA,Georgia
2002-06-12,223,Atlanta,GA,Georgia
2002-08-01,201,Atlanta,GA,Georgia
2002-08-08,202,Atlanta,GA,Georgia
2002-08-09,208,Atlanta,GA,Georgia
2002-06-05,202,Bakersfield,CA,California
2002-07-09,209,Bakersfield,CA,California
2002-07-10,214,Bakersfield,CA,California
2002-07-25,201,Bakersfield,CA,California
2002-08-09,216,Bakersfield,CA,California
2002-08-10,212,Bakersfield,CA,California
2002-08-11,205,Bakersfield,CA,California
2002-08-12,214,Bakersfield,CA,California
2002-08-13,214,Bakersfield,CA,California
2002-08-14,215,Bakersfield,CA,California
2002-08-15,205,Bakersfield,CA,California
2002-08-16,201,Bakersfield,CA,California
2002-08-17,209,Bakersfield,CA,California
2002-08-30,203,Bakersfield,CA,California
2002-08-31,203,Bakersfield,CA,California
2002-09-14,201,Bakersfield,CA,California
2002-09-21,204,Bakersfield,CA,California
2002-09-23,203,Bakersfield,CA,California
2002-06-10,204,Baltimore,MD,Maryland
2002-06-11,213,Baltimore,MD,Maryland
2002-06-24,224,Baltimore,MD,Maryland
2002-06-25,216,Baltimore,MD,Maryland
2002-07-02,210,Baltimore,MD,Maryland
2002-07-08,205,Baltimore,MD,Maryland
2002-07-09,219,Baltimore,MD,Maryland
2002-07-17,201,Baltimore,MD,Maryland
2002-07-18,202,Baltimore,MD,Maryland
2002-07-19,203,Baltimore,MD,Maryland
2002-08-04,207,Baltimore,MD,Maryland
2002-08-11,203,Baltimore,MD,Maryland
2002-08-12,212,Baltimore,MD,Maryland
2002-08-13,215,Baltimore,MD,Maryland
2002-08-19,202,Baltimore,MD,Maryland
2002-09-09,203,Baltimore,MD,Maryland
2002-09-11,201,Baton Rouge,LA,Louisiana
2002-07-12,212,Beaumont,TX,Texas
2002-09-14,217,Beaumont,TX,Texas
2002-08-14,204,Berlin,NH,New Hampshire
2002-08-15,202,Berlin,NH,New Hampshire
2002-06-12,207,Birmingham,AL,Alabama
2002-09-10,205,Birmingham,AL,Alabama
2002-03-29,223,Bishop,CA,California
2002-04-30,257,Bishop,CA,California
2002-05-11,277,Bishop,CA,California
2002-09-18,273,Bishop,CA,California
2002-12-15,233,Bishop,CA,California
2002-06-26,204,Boston,MA,Massachusetts
2002-08-12,212,Boston,MA,Massachusetts
2002-08-13,230,Boston,MA,Massachusetts
2002-08-14,222,Boston,MA,Massachusetts
2002-09-09,202,Boston,MA,Massachusetts
2002-06-11,204,Bridgeport,CT,Connecticut
2002-07-02,225,Bridgeport,CT,Connecticut
2002-07-09,204,Bridgeport,CT,Connecticut
2002-07-18,213,Bridgeport,CT,Connecticut
2002-08-02,205,Bridgeport,CT,Connecticut
2002-08-12,209,Bridgeport,CT,Connecticut
2002-08-13,217,Bridgeport,CT,Connecticut
2002-08-14,216,Bridgeport,CT,Connecticut
2002-06-25,203,Buffalo,NY,New York
2002-07-17,208,Buffalo,NY,New York
2002-08-11,202,Buffalo,NY,New York
2002-07-18,203,Cambridge,MD,Maryland
2002-08-13,202,Cambridge,MD,Maryland
